Test,Method,G,p_false_positive,se,ci_low,ci_high,rho,lambda,calibration_G,n_sim
Multivariate region null,Conventional,3362,0.874,0.0046930587040862805,0.8648016049399909,0.8831983950600091,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3396,0.0282,0.0023411433104361637,0.02361135911154512,0.03278864088845488,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3396,0.8742,0.004689869081328391,0.8650078566005963,0.8833921433994036,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3430,0.0286,0.0023572034277931976,0.023979881281525332,0.03322011871847467,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3430,0.8742,0.004689869081328391,0.8650078566005963,0.8833921433994036,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3465,0.0288,0.0023651875189929445,0.024164232462773827,0.03343576753722617,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3465,0.8742,0.004689869081328391,0.8650078566005963,0.8833921433994036,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3500,0.029,0.0023731413780051116,0.024348642899109985,0.03365135710089002,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3500,0.8744,0.004686675580835525,0.8652141158615623,0.8835858841384376,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3535,0.029,0.0023731413780051116,0.024348642899109985,0.03365135710089002,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3535,0.8744,0.004686675580835525,0.8652141158615623,0.8835858841384376,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3571,0.029,0.0023731413780051116,0.024348642899109985,0.03365135710089002,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3571,0.8744,0.004686675580835525,0.8652141158615623,0.8835858841384376,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3607,0.029,0.0023731413780051116,0.024348642899109985,0.03365135710089002,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3607,0.8748,0.004680276914884417,0.8656266572468265,0.8839733427531735,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3643,0.029,0.0023731413780051116,0.024348642899109985,0.03365135710089002,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3643,0.8748,0.004680276914884417,0.8656266572468265,0.8839733427531735,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3680,0.0292,0.002381065307798171,0.024533111996715585,0.03386688800328441,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3680,0.8748,0.004680276914884417,0.8656266572468265,0.8839733427531735,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3717,0.0292,0.002381065307798171,0.024533111996715585,0.03386688800328441,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3717,0.8748,0.004680276914884417,0.8656266572468265,0.8839733427531735,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3754,0.0296,0.0023968245659622234,0.024902223850714042,0.03429777614928596,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3754,0.875,0.004677071733467427,0.8658329394024038,0.8841670605975962,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3792,0.0298,0.002404660474994339,0.025086865469011097,0.034513134530988906,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3792,0.875,0.004677071733467427,0.8658329394024038,0.8841670605975962,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3830,0.0298,0.002404660474994339,0.025086865469011097,0.034513134530988906,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3830,0.875,0.004677071733467427,0.8658329394024038,0.8841670605975962,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3869,0.0298,0.002404660474994339,0.025086865469011097,0.034513134530988906,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3869,0.8754,0.004670649633616292,0.8662455267181121,0.8845544732818879,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3908,0.0298,0.002404660474994339,0.025086865469011097,0.034513134530988906,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3908,0.8754,0.004670649633616292,0.8662455267181121,0.8845544732818879,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3947,0.0298,0.002404660474994339,0.025086865469011097,0.034513134530988906,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3947,0.8756,0.004667432699032734,0.8664518319098959,0.8847481680901041,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,3987,0.03,0.0024124676163629634,0.02527156347192859,0.03472843652807141,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,3987,0.8758,0.004664211830523995,0.866658144812173,0.8849418551878271,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4027,0.0304,0.002427996705104848,0.025641126457994497,0.0351588735420055,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4027,0.8758,0.004664211830523995,0.866658144812173,0.8849418551878271,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4068,0.0306,0.002435719195638118,0.02582599037654929,0.03537400962345071,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4068,0.876,0.004660987019934726,0.866864465440928,0.885135534559072,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4109,0.0306,0.002435719195638118,0.02582599037654929,0.03537400962345071,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4109,0.8762,0.004657758259077,0.8670707938122091,0.8853292061877909,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4150,0.0306,0.002435719195638118,0.02582599037654929,0.03537400962345071,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4150,0.8762,0.004657758259077,0.8670707938122091,0.8853292061877909,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4192,0.0308,0.0024434140050347587,0.026010908550131873,0.035589091449868125,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4192,0.8762,0.004657758259077,0.8670707938122091,0.8853292061877909,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4234,0.0308,0.0024434140050347587,0.026010908550131873,0.035589091449868125,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4234,0.8764,0.004654525539730125,0.8672771299421289,0.885522870057871,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4277,0.031,0.0024510813939973516,0.026195880467765192,0.03580411953223481,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4277,0.8766,0.004651288853640461,0.86748347384686475,0.8857165261531353,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4320,0.031,0.0024510813939973516,0.026195880467765192,0.03580411953223481,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4320,0.8768,0.004648048192521243,0.8676898255426584,0.8859101744573417,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4363,0.031,0.0024510813939973516,0.026195880467765192,0.03580411953223481,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4363,0.8768,0.004648048192521243,0.8676898255426584,0.8859101744573417,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4407,0.031,0.0024510813939973516,0.026195880467765192,0.03580411953223481,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4407,0.877,0.004644803548052382,0.8678961850458173,0.8861038149541827,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4452,0.0312,0.0024587216190532835,0.026380905626655564,0.03601909437334443,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4452,0.8778,0.004631784969102084,0.8687217014605599,0.8868782985394401,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4496,0.0314,0.0024663349326480375,0.026565983532009844,0.036234016467990154,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4496,0.8782,0.004625251560726185,0.8691345069409766,0.8872654930590234,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4542,0.0314,0.0024663349326480375,0.026565983532009844,0.036234016467990154,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4542,0.8784,0.004621978797008919,0.8693409215578625,0.88745907844213745,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4588,0.0316,0.0024739215832358147,0.026751113696857808,0.0364488863031422,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4588,0.8786,0.004618701982159056,0.8695473441149683,0.8876526558850318,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4634,0.032,0.002489015869776647,0.02712152889523777,0.03687847110476223,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4634,0.8788,0.004615421107548042,0.8697537746292059,0.8878462253707942,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4680,0.0324,0.002504006389768205,0.027492147476054316,0.03730785252394568,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4680,0.879,0.004612136164512058,0.8699602131175563,0.8880397868824437,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4728,0.0326,0.0025114633184659496,0.027677531895806736,0.037522468104193255,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4728,0.8792,0.004608847144351828,0.8701666595970704,0.8882333404029296,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4775,0.033,0.0025263016446972443,0.028048448776393405,0.0379515512236066,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4775,0.8792,0.004608847144351828,0.8701666595970704,0.8882333404029296,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4823,0.033,0.0025263016446972443,0.028048448776393405,0.0379515512236066,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4823,0.8796,0.004602256837683007,0.8705795765981413,0.8886204234018588,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4872,0.033,0.0025263016446972443,0.028048448776393405,0.0379515512236066,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4872,0.8798,0.004598955533596731,0.8707860471541504,0.8888139528458496,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4921,0.0338,0.002555682296374101,0.02879086269910676,0.038809137300893234,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4921,0.8802,0.004592340579704428,0.8711990124637793,0.8892009875362207,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,4971,0.034,0.0025629670306112017,0.028976584620002046,0.039023415379997956,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,4971,0.8806,0.0045857091054710385,0.8716120101532768,0.8895879898467233,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,5021,0.0344,0.0025774654216885236,0.029348167773490495,0.039451832226509505,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,5021,0.8806,0.0045857091054710385,0.8716120101532768,0.8895879898467233,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,5071,0.0344,0.0025774654216885236,0.029348167773490495,0.039451832226509505,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,5071,0.8808,0.004582387150819974,0.8718185211843928,0.8897814788156072,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,5122,0.035,0.002599038283673405,0.02990588496400013,0.040094115035999876,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,5122,0.8814,0.004572396308283,0.8724381032357653,0.8903618967642346,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,5174,0.035,0.002599038283673405,0.02990588496400013,0.040094115035999876,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,5174,0.8814,0.004572396308283,0.8724381032357653,0.8903618967642346,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,5226,0.035,0.002599038283673405,0.02990588496400013,0.040094115035999876,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,5226,0.8818,0.004565714839978511,0.8728511989136422,0.8907488010863579,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,5279,0.035,0.002599038283673405,0.02990588496400013,0.040094115035999876,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,5279,0.8818,0.004565714839978511,0.8728511989136422,0.8907488010863579,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,5332,0.035,0.002599038283673405,0.02990588496400013,0.040094115035999876,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,5332,0.8818,0.004565714839978511,0.8728511989136422,0.8907488010863579,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,5386,0.035,0.002599038283673405,0.02990588496400013,0.040094115035999876,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,5386,0.882,0.004562367806304091,0.873057759099644,0.890942240900356,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,5440,0.0356,0.0026204060754012916,0.03046400409221347,0.04073599590778653,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,5440,0.8822,0.004559016560619187,0.8732643275411863,0.8911356724588136,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,5495,0.0356,0.0026204060754012916,0.03046400409221347,0.04073599590778653,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,5495,0.8824,0.004555661093628455,0.8734709042564882,0.8913290957435117,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,5550,0.0358,0.002627483967600944,0.030650131423502147,0.04094986857649785,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,5550,0.8824,0.004555661093628455,0.8734709042564882,0.8913290957435117,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,5606,0.036,0.002634539808012018,0.030836301976296443,0.04116369802370355,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,5606,0.883,0.004545569271279451,0.8740906842282923,0.8919093157717077,0.995,712.0349912088234,2500,5000
Multivariate region null,Anytime-valid,5663,0.0362,0.0026415737733404307,0.03102251540425276,0.04137748459574725,0.995,712.0349912088234,2500,5000
Multivariate region null,Conventional,5663,0.883,0.004545569271279451,0.8740906842282923,0.8919093157717077,0.995,712.0349912088234,2500,5000
