responseid,resp_order,contest,winner,orig_1ys,orig_3ys,orig_8ys,orig_FM_sp,orig_MD_sp,orig_law,orig_may,orig_leg,orig_1ch,orig_3ch,orig_45,orig_65,orig_cand_female
1780usa voter,1647,2,0,1,0,0,0,0,0,0,1,1,0,1,0,1
1780usa voter,1647,2,1,0,1,0,0,1,0,0,0,0,1,1,0,0
1780usa voter,1647,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1780usa voter,1647,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1781usa voter,1648,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1781usa voter,1648,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1781usa voter,1648,2,1,0,0,0,0,1,1,0,0,0,1,1,0,1
1781usa voter,1648,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1781usa voter,1648,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1
1781usa voter,1648,3,0,0,0,0,0,1,1,0,0,0,1,1,0,0
1783usa voter,1649,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1
1783usa voter,1649,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
1783usa voter,1649,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1783usa voter,1649,2,0,0,1,0,1,0,1,0,0,1,0,0,1,1
1783usa voter,1649,3,1,0,1,0,0,0,0,0,1,1,0,0,1,0
1783usa voter,1649,3,0,0,0,0,0,1,1,0,0,1,0,0,1,1
1784usa voter,1650,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1784usa voter,1650,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1
1784usa voter,1650,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1784usa voter,1650,2,1,0,0,0,0,1,0,0,1,1,0,0,1,1
1784usa voter,1650,3,0,0,0,1,1,0,1,0,0,1,0,0,1,0
1784usa voter,1650,3,1,0,0,1,0,1,0,0,0,0,1,1,0,1
1785usa voter,1651,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1
1785usa voter,1651,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1785usa voter,1651,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1785usa voter,1651,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1785usa voter,1651,3,1,0,1,0,0,1,0,0,1,0,1,0,1,1
1785usa voter,1651,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1787usa voter,1652,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
1787usa voter,1652,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1787usa voter,1652,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1787usa voter,1652,2,1,0,0,1,0,0,1,0,0,0,0,0,1,1
1787usa voter,1652,3,1,0,0,1,0,0,0,0,1,1,0,1,0,0
1787usa voter,1652,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1788usa voter,1653,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
1788usa voter,1653,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1
1788usa voter,1653,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1788usa voter,1653,2,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1788usa voter,1653,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1788usa voter,1653,3,1,0,1,0,1,0,0,0,1,1,0,0,1,0
1789usa voter,1654,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1789usa voter,1654,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1789usa voter,1654,2,1,0,1,0,1,0,0,1,0,0,0,1,0,1
1789usa voter,1654,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1789usa voter,1654,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1789usa voter,1654,3,1,0,0,1,1,0,1,0,0,1,0,1,0,0
1790usa voter,1655,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1
1790usa voter,1655,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
1790usa voter,1655,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1790usa voter,1655,2,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1790usa voter,1655,3,1,1,0,0,1,0,0,1,0,1,0,1,0,0
1790usa voter,1655,3,0,0,1,0,0,1,0,0,1,1,0,0,1,0
1791usa voter,1656,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1
1791usa voter,1656,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1791usa voter,1656,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0
1791usa voter,1656,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1791usa voter,1656,3,0,1,0,0,1,0,0,0,1,1,0,1,0,1
1791usa voter,1656,3,1,0,0,0,0,0,0,1,0,1,0,1,0,1
1792usa voter,1657,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1792usa voter,1657,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
1792usa voter,1657,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1
1792usa voter,1657,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1792usa voter,1657,3,0,0,0,0,1,0,0,0,1,0,1,0,1,1
1792usa voter,1657,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1793usa voter,1658,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1793usa voter,1658,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1
1793usa voter,1658,2,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1793usa voter,1658,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1793usa voter,1658,3,1,0,1,0,0,1,1,0,0,0,0,0,1,0
1793usa voter,1658,3,0,1,0,0,1,0,0,0,1,0,1,0,0,1
1794usa voter,1659,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1794usa voter,1659,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0
1794usa voter,1659,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1794usa voter,1659,2,1,0,0,1,1,0,0,1,0,0,1,1,0,0
1794usa voter,1659,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1794usa voter,1659,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1795usa voter,1660,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1
1795usa voter,1660,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
1795usa voter,1660,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1795usa voter,1660,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1795usa voter,1660,3,1,1,0,0,0,0,0,0,1,0,1,0,1,1
1795usa voter,1660,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1796usa voter,1661,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1
1796usa voter,1661,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1796usa voter,1661,2,1,0,0,0,0,0,0,1,0,0,1,1,0,1
1796usa voter,1661,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1796usa voter,1661,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1796usa voter,1661,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1797usa voter,1662,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1797usa voter,1662,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1
1797usa voter,1662,2,1,0,1,0,1,0,0,0,1,0,1,0,1,0
1797usa voter,1662,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1797usa voter,1662,3,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1797usa voter,1662,3,1,1,0,0,1,0,1,0,0,1,0,0,1,0
1798usa voter,1663,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1798usa voter,1663,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1798usa voter,1663,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1798usa voter,1663,2,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1798usa voter,1663,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0
1798usa voter,1663,3,1,1,0,0,0,0,0,1,0,1,0,0,1,1
1799usa voter,1664,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1799usa voter,1664,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1799usa voter,1664,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1799usa voter,1664,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1799usa voter,1664,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1799usa voter,1664,3,1,0,0,0,0,1,0,0,0,1,0,0,1,1
1800usa voter,1665,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1800usa voter,1665,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1800usa voter,1665,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1800usa voter,1665,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0
1800usa voter,1665,3,1,1,0,0,0,1,0,1,0,1,0,0,1,0
1800usa voter,1665,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1801usa voter,1666,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1
1801usa voter,1666,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1801usa voter,1666,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0
1801usa voter,1666,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1801usa voter,1666,3,1,0,1,0,0,1,1,0,0,1,0,0,1,0
1801usa voter,1666,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1803usa voter,1667,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1803usa voter,1667,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1
1803usa voter,1667,2,1,1,0,0,0,0,0,0,1,1,0,1,0,1
1803usa voter,1667,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1803usa voter,1667,3,1,1,0,0,1,0,0,0,0,1,0,0,1,1
1803usa voter,1667,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1804usa voter,1668,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
1804usa voter,1668,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1804usa voter,1668,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0
1804usa voter,1668,2,0,1,0,0,1,0,1,0,0,0,1,1,0,0
1804usa voter,1668,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1804usa voter,1668,3,1,0,1,0,0,1,0,1,0,1,0,0,1,1
1805usa voter,1669,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1
1805usa voter,1669,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1
1805usa voter,1669,2,1,0,0,1,0,1,0,1,0,0,1,1,0,1
1805usa voter,1669,2,0,0,0,0,0,1,0,0,1,0,1,0,1,1
1805usa voter,1669,3,1,0,0,0,0,1,1,0,0,0,1,1,0,0
1805usa voter,1669,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1806usa voter,1670,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1806usa voter,1670,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1806usa voter,1670,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1806usa voter,1670,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1806usa voter,1670,3,0,0,1,0,1,0,1,0,0,0,0,1,0,1
1806usa voter,1670,3,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1807usa voter,1671,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1807usa voter,1671,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1807usa voter,1671,2,1,0,0,0,0,1,0,1,0,0,1,1,0,0
1807usa voter,1671,2,0,1,0,0,1,0,1,0,0,1,0,0,1,1
1807usa voter,1671,3,0,0,1,0,1,0,0,1,0,1,0,1,0,1
1807usa voter,1671,3,1,0,1,0,0,1,1,0,0,1,0,0,1,1
1808usa voter,1672,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1808usa voter,1672,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1808usa voter,1672,2,1,0,1,0,0,1,0,1,0,0,0,0,1,1
1808usa voter,1672,2,0,1,0,0,0,1,0,0,1,1,0,0,1,1
1808usa voter,1672,3,1,1,0,0,1,0,1,0,0,0,1,1,0,0
1808usa voter,1672,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1809usa voter,1673,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1809usa voter,1673,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1809usa voter,1673,2,1,0,0,0,0,1,0,1,0,0,1,0,1,1
1809usa voter,1673,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1809usa voter,1673,3,1,1,0,0,1,0,0,0,1,0,0,0,1,1
1809usa voter,1673,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1810usa voter,1674,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1
1810usa voter,1674,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1
1810usa voter,1674,2,1,1,0,0,1,0,0,1,0,0,0,1,0,1
1810usa voter,1674,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1810usa voter,1674,3,0,0,0,1,1,0,0,0,0,1,0,1,0,1
1810usa voter,1674,3,1,0,1,0,0,1,0,0,1,0,0,1,0,0
1811usa voter,1675,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1
1811usa voter,1675,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1811usa voter,1675,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1811usa voter,1675,2,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1811usa voter,1675,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1
1811usa voter,1675,3,1,1,0,0,0,0,1,0,0,1,0,1,0,0
1812usa voter,1676,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0
1812usa voter,1676,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1812usa voter,1676,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1812usa voter,1676,2,1,0,1,0,0,1,0,0,1,0,0,1,0,1
1812usa voter,1676,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1812usa voter,1676,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1813usa voter,1677,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1813usa voter,1677,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1813usa voter,1677,2,1,0,1,0,0,1,0,1,0,0,1,1,0,0
1813usa voter,1677,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1813usa voter,1677,3,0,1,0,0,0,1,0,1,0,1,0,0,0,1
1813usa voter,1677,3,1,0,0,1,1,0,0,0,1,0,1,0,1,1
1814usa voter,1678,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1814usa voter,1678,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
1814usa voter,1678,2,0,0,1,0,1,0,1,0,0,0,0,0,1,1
1814usa voter,1678,2,1,1,0,0,1,0,0,0,1,1,0,0,1,1
1814usa voter,1678,3,0,0,0,0,0,1,0,1,0,0,0,0,1,1
1814usa voter,1678,3,1,1,0,0,1,0,0,0,1,1,0,0,0,0
1815usa voter,1679,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1815usa voter,1679,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
1815usa voter,1679,2,1,0,0,1,0,1,0,1,0,0,1,0,1,1
1815usa voter,1679,2,0,0,1,0,0,0,0,1,0,0,1,0,1,1
1815usa voter,1679,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1815usa voter,1679,3,1,0,1,0,0,0,1,0,0,1,0,1,0,0
1817usa voter,1680,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1817usa voter,1680,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0
1817usa voter,1680,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0
1817usa voter,1680,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1817usa voter,1680,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1817usa voter,1680,3,1,1,0,0,0,0,0,0,1,1,0,1,0,0
1818usa voter,1681,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1
1818usa voter,1681,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1818usa voter,1681,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1
1818usa voter,1681,2,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1819usa voter,1682,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1819usa voter,1682,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1
1819usa voter,1682,2,1,0,0,1,0,1,0,1,0,0,1,0,1,0
1819usa voter,1682,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1819usa voter,1682,3,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1819usa voter,1682,3,1,0,1,0,0,1,0,1,0,0,1,0,1,1
1820usa voter,1683,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
1820usa voter,1683,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
1820usa voter,1683,2,1,1,0,0,0,0,1,0,0,1,0,1,0,1
1820usa voter,1683,2,0,0,0,0,1,0,0,0,1,0,1,0,1,1
1820usa voter,1683,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1820usa voter,1683,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1821usa voter,1684,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1821usa voter,1684,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0
1821usa voter,1684,2,1,0,1,0,0,1,0,0,1,1,0,1,0,0
1821usa voter,1684,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1821usa voter,1684,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1821usa voter,1684,3,1,0,0,1,0,0,1,0,0,1,0,1,0,1
1822usa voter,1685,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1822usa voter,1685,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1822usa voter,1685,2,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1822usa voter,1685,2,1,0,1,0,1,0,0,1,0,1,0,0,1,0
1822usa voter,1685,3,1,0,0,0,1,0,1,0,0,0,1,1,0,1
1822usa voter,1685,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1823usa voter,1686,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1823usa voter,1686,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1823usa voter,1686,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1
1823usa voter,1686,2,0,1,0,0,0,1,0,0,1,1,0,0,1,0
1823usa voter,1686,3,1,0,0,0,1,0,0,0,0,0,1,1,0,1
1823usa voter,1686,3,0,1,0,0,1,0,1,0,0,1,0,1,0,0
1824usa voter,1687,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1824usa voter,1687,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
1824usa voter,1687,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1824usa voter,1687,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0
1824usa voter,1687,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1824usa voter,1687,3,0,1,0,0,1,0,1,0,0,1,0,0,1,1
1825usa voter,1688,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1
1825usa voter,1688,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
1825usa voter,1688,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1825usa voter,1688,2,0,0,1,0,0,1,0,1,0,0,1,1,0,0
1825usa voter,1688,3,1,0,1,0,0,1,0,1,0,1,0,0,1,0
1825usa voter,1688,3,0,0,0,1,1,0,1,0,0,1,0,0,1,1
1826usa voter,1689,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1826usa voter,1689,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1826usa voter,1689,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1826usa voter,1689,2,1,0,1,0,0,1,0,1,0,0,0,0,1,1
1826usa voter,1689,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1
1826usa voter,1689,3,1,0,0,1,0,0,0,0,0,0,1,1,0,1
1827usa voter,1690,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1827usa voter,1690,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1827usa voter,1690,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1827usa voter,1690,2,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1827usa voter,1690,3,1,1,0,0,0,1,0,0,1,0,1,0,0,0
1827usa voter,1690,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1828usa voter,1691,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1828usa voter,1691,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1828usa voter,1691,2,1,0,0,1,1,0,1,0,0,1,0,1,0,0
1828usa voter,1691,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1828usa voter,1691,3,0,0,0,0,0,1,0,1,0,1,0,1,0,1
1828usa voter,1691,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1829usa voter,1692,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1829usa voter,1692,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1
1829usa voter,1692,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1
1829usa voter,1692,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1829usa voter,1692,3,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1829usa voter,1692,3,0,0,0,0,1,0,0,1,0,0,1,1,0,1
1830usa voter,1693,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
1830usa voter,1693,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1
1830usa voter,1693,2,1,0,1,0,0,1,0,1,0,0,0,1,0,1
1830usa voter,1693,2,0,0,1,0,1,0,0,0,1,0,1,0,1,1
1830usa voter,1693,3,0,1,0,0,1,0,0,1,0,0,1,1,0,0
1830usa voter,1693,3,1,0,0,1,1,0,0,0,0,1,0,0,0,1
1831usa voter,1694,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1
1831usa voter,1694,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0
1831usa voter,1694,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1831usa voter,1694,2,1,1,0,0,0,0,1,0,0,0,0,0,1,1
1831usa voter,1694,3,0,0,0,1,1,0,0,1,0,0,1,0,1,1
1831usa voter,1694,3,1,1,0,0,0,1,0,1,0,1,0,0,1,1
1832usa voter,1695,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
1832usa voter,1695,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1832usa voter,1695,2,0,1,0,0,1,0,0,0,1,0,1,1,0,1
1832usa voter,1695,2,1,0,0,0,1,0,0,1,0,0,0,0,1,1
1832usa voter,1695,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1832usa voter,1695,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1833usa voter,1696,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1833usa voter,1696,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1
1833usa voter,1696,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1833usa voter,1696,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0
1833usa voter,1696,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1833usa voter,1696,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1834usa voter,1697,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1834usa voter,1697,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1834usa voter,1697,2,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1834usa voter,1697,2,0,0,1,0,0,1,0,1,0,1,0,1,0,1
1834usa voter,1697,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1834usa voter,1697,3,1,1,0,0,0,0,0,0,0,0,1,1,0,1
1836usa voter,1698,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1
1836usa voter,1698,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1836usa voter,1698,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1836usa voter,1698,2,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1836usa voter,1698,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
1836usa voter,1698,3,0,1,0,0,0,1,0,1,0,0,1,1,0,1
1837usa voter,1699,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1837usa voter,1699,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1837usa voter,1699,2,0,1,0,0,0,1,1,0,0,0,1,0,0,1
1837usa voter,1699,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1837usa voter,1699,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1837usa voter,1699,3,1,0,1,0,0,0,0,0,1,0,1,0,1,1
1838usa voter,1700,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1
1838usa voter,1700,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1838usa voter,1700,2,1,0,0,1,1,0,1,0,0,1,0,0,1,0
1838usa voter,1700,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1838usa voter,1700,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1838usa voter,1700,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1839usa voter,1701,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
1839usa voter,1701,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1839usa voter,1701,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1839usa voter,1701,2,0,0,1,0,0,1,0,0,1,0,0,1,0,1
1839usa voter,1701,3,1,0,0,0,0,1,0,0,1,0,1,1,0,0
1839usa voter,1701,3,0,0,0,1,1,0,0,0,1,0,1,1,0,0
1840usa voter,1702,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1
1840usa voter,1702,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1840usa voter,1702,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1840usa voter,1702,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1840usa voter,1702,3,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1840usa voter,1702,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1841usa voter,1703,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
1841usa voter,1703,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1841usa voter,1703,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1
1841usa voter,1703,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1841usa voter,1703,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0
1841usa voter,1703,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1842usa voter,1704,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1842usa voter,1704,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
1842usa voter,1704,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1842usa voter,1704,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0
1842usa voter,1704,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1842usa voter,1704,3,1,0,1,0,0,0,0,0,1,1,0,1,0,0
1843usa voter,1705,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0
1843usa voter,1705,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
1843usa voter,1705,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0
